"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","CAD","Canadian Dollar","6","Millions",,,68096,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","CAD","Canadian Dollar","6","Millions",,,68034,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","CAD","Canadian Dollar","6","Millions",,,67548,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","CAD","Canadian Dollar","6","Millions",,,68440,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","CAD","Canadian Dollar","6","Millions",,,68496,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","CAD","Canadian Dollar","6","Millions",,,69619,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","CAD","Canadian Dollar","6","Millions",,,70458,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","CAD","Canadian Dollar","6","Millions",,,71305,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","CAD","Canadian Dollar","6","Millions",,,71624,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","CAD","Canadian Dollar","6","Millions",,,73123,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","CAD","Canadian Dollar","6","Millions",,,73996,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","CAD","Canadian Dollar","6","Millions",,,74940,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","CAD","Canadian Dollar","6","Millions",,,75829,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","CAD","Canadian Dollar","6","Millions",,,75472,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","CAD","Canadian Dollar","6","Millions",,,75723,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","CAD","Canadian Dollar","6","Millions",,,76768,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","CAD","Canadian Dollar","6","Millions",,,77045,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","CAD","Canadian Dollar","6","Millions",,,77915,,
"CAN","Canada","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","CAD","Canadian Dollar","6","Millions",,,79932,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q1","Q1-1995","DKK","Danish Krone","6","Millions",,,37303,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q2","Q2-1995","DKK","Danish Krone","6","Millions",,,36633,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q3","Q3-1995","DKK","Danish Krone","6","Millions",,,35786,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q4","Q4-1995","DKK","Danish Krone","6","Millions",,,41388,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q1","Q1-1996","DKK","Danish Krone","6","Millions",,,39516,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q2","Q2-1996","DKK","Danish Krone","6","Millions",,,38465,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q3","Q3-1996","DKK","Danish Krone","6","Millions",,,37815,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q4","Q4-1996","DKK","Danish Krone","6","Millions",,,43204,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q1","Q1-1997","DKK","Danish Krone","6","Millions",,,40083,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q2","Q2-1997","DKK","Danish Krone","6","Millions",,,39301,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q3","Q3-1997","DKK","Danish Krone","6","Millions",,,38189,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q4","Q4-1997","DKK","Danish Krone","6","Millions",,,45416,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q1","Q1-1998","DKK","Danish Krone","6","Millions",,,40976,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q2","Q2-1998","DKK","Danish Krone","6","Millions",,,39684,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q3","Q3-1998","DKK","Danish Krone","6","Millions",,,38745,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q4","Q4-1998","DKK","Danish Krone","6","Millions",,,45928,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q1","Q1-1999","DKK","Danish Krone","6","Millions",,,41349,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q2","Q2-1999","DKK","Danish Krone","6","Millions",,,39934,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q3","Q3-1999","DKK","Danish Krone","6","Millions",,,39783,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q4","Q4-1999","DKK","Danish Krone","6","Millions",,,47342,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q1","Q1-2000","DKK","Danish Krone","6","Millions",,,44787,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q2","Q2-2000","DKK","Danish Krone","6","Millions",,,43333,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q3","Q3-2000","DKK","Danish Krone","6","Millions",,,41876,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q4","Q4-2000","DKK","Danish Krone","6","Millions",,,47753,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q1","Q1-2001","DKK","Danish Krone","6","Millions",,,46622,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q2","Q2-2001","DKK","Danish Krone","6","Millions",,,45216,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q3","Q3-2001","DKK","Danish Krone","6","Millions",,,42945,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q4","Q4-2001","DKK","Danish Krone","6","Millions",,,48533,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q1","Q1-2002","DKK","Danish Krone","6","Millions",,,47184,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q2","Q2-2002","DKK","Danish Krone","6","Millions",,,45205,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q3","Q3-2002","DKK","Danish Krone","6","Millions",,,44145,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q4","Q4-2002","DKK","Danish Krone","6","Millions",,,50707,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q1","Q1-2003","DKK","Danish Krone","6","Millions",,,48858,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q2","Q2-2003","DKK","Danish Krone","6","Millions",,,44980,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q3","Q3-2003","DKK","Danish Krone","6","Millions",,,43753,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q4","Q4-2003","DKK","Danish Krone","6","Millions",,,50967,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q1","Q1-2004","DKK","Danish Krone","6","Millions",,,48611,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q2","Q2-2004","DKK","Danish Krone","6","Millions",,,45746,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q3","Q3-2004","DKK","Danish Krone","6","Millions",,,45022,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q4","Q4-2004","DKK","Danish Krone","6","Millions",,,53084,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q1","Q1-2005","DKK","Danish Krone","6","Millions",,,50133,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q2","Q2-2005","DKK","Danish Krone","6","Millions",,,48394,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q3","Q3-2005","DKK","Danish Krone","6","Millions",,,46454,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q4","Q4-2005","DKK","Danish Krone","6","Millions",,,53795,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q1","Q1-2006","DKK","Danish Krone","6","Millions",,,54299,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q2","Q2-2006","DKK","Danish Krone","6","Millions",,,50426,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q3","Q3-2006","DKK","Danish Krone","6","Millions",,,46982,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q4","Q4-2006","DKK","Danish Krone","6","Millions",,,53918,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q1","Q1-2007","DKK","Danish Krone","6","Millions",,,52709,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q2","Q2-2007","DKK","Danish Krone","6","Millions",,,50059,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q3","Q3-2007","DKK","Danish Krone","6","Millions",,,48781,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q4","Q4-2007","DKK","Danish Krone","6","Millions",,,56895,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q1","Q1-2008","DKK","Danish Krone","6","Millions",,,55809,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q2","Q2-2008","DKK","Danish Krone","6","Millions",,,54207,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q3","Q3-2008","DKK","Danish Krone","6","Millions",,,51879,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q4","Q4-2008","DKK","Danish Krone","6","Millions",,,58210,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q1","Q1-2009","DKK","Danish Krone","6","Millions",,,54542,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q2","Q2-2009","DKK","Danish Krone","6","Millions",,,52173,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q3","Q3-2009","DKK","Danish Krone","6","Millions",,,49721,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q4","Q4-2009","DKK","Danish Krone","6","Millions",,,57725,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q1","Q1-2010","DKK","Danish Krone","6","Millions",,,60062,,
"DNK","Denmark","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q2","Q2-2010","DKK","Danish Krone","6","Millions",,,54178,,
