"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015_100","2015=100",66.42049,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015_100","2015=100",70.31503,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015_100","2015=100",67.54691,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015_100","2015=100",67.8665,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015_100","2015=100",68.84465,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015_100","2015=100",68.99779,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015_100","2015=100",71.86768,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015_100","2015=100",72.0441,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015_100","2015=100",74.05363,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015_100","2015=100",74.70115,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015_100","2015=100",74.46217,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015_100","2015=100",74.65707,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015_100","2015=100",73.73584,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015_100","2015=100",74.26582,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015_100","2015=100",75.59805,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015_100","2015=100",77.64741,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015_100","2015=100",80.36644,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015_100","2015=100",82.48748,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015_100","2015=100",82.19998,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015_100","2015=100",83.77759,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015_100","2015=100",85.5127,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015_100","2015=100",86.30795,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015_100","2015=100",83.60107,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015_100","2015=100",81.9507,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015_100","2015=100",79.98795,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015_100","2015=100",77.37224,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015_100","2015=100",79.44617,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015_100","2015=100",79.2605,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015_100","2015=100",78.64693,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015_100","2015=100",77.91165,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015_100","2015=100",77.11169,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015_100","2015=100",80.27618,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015_100","2015=100",80.64546,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015_100","2015=100",80.8348,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015_100","2015=100",81.78027,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015_100","2015=100",81.27242,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015_100","2015=100",84.48535,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015_100","2015=100",79.38195,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015_100","2015=100",79.60461,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",82.70329,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",87.3886,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",84.96642,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",83.60957,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",89.05844,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",95.63783,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",91.51313,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",93.40796,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",99.88715,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",100.8754,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",95.35123,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",95.67296,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",98.8485,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",96.38856,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",87.57565,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",84.24004,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",91.92181,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",96.4451,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",94.89136,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",91.09713,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",98.35841,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",101.2448,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",98.00456,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",93.19623,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",99.20736,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",102.2283,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",99.23559,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",95.02467,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",100.4055,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",103.1927,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",98.76956,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",96.30283,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",103.7575,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",103.7053,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",100.4228,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",97.9035,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",103.0505,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",105.6244,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",99.80387,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",95.45746,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",102.1581,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",102.7635,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",100.8337,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",98.0129,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",100.2441,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",101.0869,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",104.0689,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",98.09073,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",107.6231,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",110.2304,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",110.3008,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",107.8448,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",107.972,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",116.1826,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",94.76222,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",93.66184,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",92.85274,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",93.85603,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",93.85603,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015_100","2015=100",93.40293,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015_100","2015=100",94.37386,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015_100","2015=100",94.85931,,
"PRINTO01","Production of total industry sa, Index","GBR","United Kingdom","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015_100","2015=100",95.11823,,
