"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","AUD","Australian Dollar","6","Millions",,,356048,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","AUD","Australian Dollar","6","Millions",,,365778,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","AUD","Australian Dollar","6","Millions",,,372364,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","AUD","Australian Dollar","6","Millions",,,372268,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","AUD","Australian Dollar","6","Millions",,,373932,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","AUD","Australian Dollar","6","Millions",,,379647,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","AUD","Australian Dollar","6","Millions",,,380208,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","AUD","Australian Dollar","6","Millions",,,381281,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","AUD","Australian Dollar","6","Millions",,,385543,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","AUD","Australian Dollar","6","Millions",,,389556,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","AUD","Australian Dollar","6","Millions",,,393547,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","AUD","Australian Dollar","6","Millions",,,399290,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","AUD","Australian Dollar","6","Millions",,,403752,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","AUD","Australian Dollar","6","Millions",,,402886,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","AUD","Australian Dollar","6","Millions",,,402701,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","AUD","Australian Dollar","6","Millions",,,405149,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","AUD","Australian Dollar","6","Millions",,,408791,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","AUD","Australian Dollar","6","Millions",,,407512,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","AUD","Australian Dollar","6","Millions",,,411948,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","AUD","Australian Dollar","6","Millions",,,412486,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","AUD","Australian Dollar","6","Millions",,,415818,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","AUD","Australian Dollar","6","Millions",,,420617,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","AUD","Australian Dollar","6","Millions",,,425984,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","AUD","Australian Dollar","6","Millions",,,440339,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","AUD","Australian Dollar","6","Millions",,,449436,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","AUD","Australian Dollar","6","Millions",,,448014,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","AUD","Australian Dollar","6","Millions",,,453492,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","AUD","Australian Dollar","6","Millions",,,457330,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","AUD","Australian Dollar","6","Millions",,,467291,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","AUD","Australian Dollar","6","Millions",,,471802,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","AUD","Australian Dollar","6","Millions",,,477201,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","AUD","Australian Dollar","6","Millions",,,483297,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","AUD","Australian Dollar","6","Millions",,,490823,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","AUD","Australian Dollar","6","Millions",,,497505,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","AUD","Australian Dollar","6","Millions",,,503463,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","AUD","Australian Dollar","6","Millions",,,502256,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","AUD","Australian Dollar","6","Millions",,,506181,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q1","Q1-1979","AUD","Australian Dollar","6","Millions","2017_18","2017-18",141568,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q2","Q2-1979","AUD","Australian Dollar","6","Millions","2017_18","2017-18",139300,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q3","Q3-1979","AUD","Australian Dollar","6","Millions","2017_18","2017-18",140594,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q4","Q4-1979","AUD","Australian Dollar","6","Millions","2017_18","2017-18",143307,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","AUD","Australian Dollar","6","Millions","2017_18","2017-18",143951,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","AUD","Australian Dollar","6","Millions","2017_18","2017-18",144324,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","AUD","Australian Dollar","6","Millions","2017_18","2017-18",145084,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","AUD","Australian Dollar","6","Millions","2017_18","2017-18",147584,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","AUD","Australian Dollar","6","Millions","2017_18","2017-18",148154,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","AUD","Australian Dollar","6","Millions","2017_18","2017-18",150452,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","AUD","Australian Dollar","6","Millions","2017_18","2017-18",153476,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q4","Q4-1981","AUD","Australian Dollar","6","Millions","2017_18","2017-18",152862,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q1","Q1-1982","AUD","Australian Dollar","6","Millions","2017_18","2017-18",151623,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q2","Q2-1982","AUD","Australian Dollar","6","Millions","2017_18","2017-18",152995,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q3","Q3-1982","AUD","Australian Dollar","6","Millions","2017_18","2017-18",151973,,
