"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units","2015_100","2015=100",99.50082,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units","2015_100","2015=100",100.4586,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units","2015_100","2015=100",100.5049,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-05","May-2014","IDX","Index","0","Units","2015_100","2015=100",100.8681,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units","2015_100","2015=100",101.2455,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units","2015_100","2015=100",101.4449,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units","2015_100","2015=100",101.3324,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units","2015_100","2015=100",101.6352,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units","2015_100","2015=100",101.6562,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units","2015_100","2015=100",102.4512,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units","2015_100","2015=100",102.3024,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",101.7954,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",101.2785,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",100.9941,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",100.3994,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",99.96426,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",99.62155,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",100.2045,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",100.0487,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",99.6786,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",99.31438,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",98.63145,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",98.06937,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",98.88686,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",98.18568,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",97.41055,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",97.50776,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",97.42429,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",97.85162,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",98.09924,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",98.01106,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",98.01779,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",98.21066,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",98.02067,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",98.86342,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",98.96764,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",98.59428,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",99.26194,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",100.1543,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",100.2896,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",100.4548,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",100.4143,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",99.93861,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",99.94121,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",101.4574,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",101.9994,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",102.3288,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",102.069,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",102.4306,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",103.0165,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",103.9485,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",103.124,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",103.899,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",104.3613,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",105.1994,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",105.3438,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",105.5758,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",106.1427,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",106.1859,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",105.7699,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",105.2364,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",105.3497,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",104.6848,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",104.913,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",104.962,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",104.7774,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",105.5161,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",105.1494,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",104.7215,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",105.6933,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",105.3225,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",104.8727,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",104.9804,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",100.3945,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",87.41405,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",88.27255,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",93.69453,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",97.00388,,
"PRINTO01","Production of total industry sa, Index","USA","United States","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",97.35773,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-01","Jan-1991","IDX","Index","0","Units","2015_100","2015=100",82.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-02","Feb-1991","IDX","Index","0","Units","2015_100","2015=100",81.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-03","Mar-1991","IDX","Index","0","Units","2015_100","2015=100",80.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-04","Apr-1991","IDX","Index","0","Units","2015_100","2015=100",80.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-05","May-1991","IDX","Index","0","Units","2015_100","2015=100",80.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-06","Jun-1991","IDX","Index","0","Units","2015_100","2015=100",81.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-07","Jul-1991","IDX","Index","0","Units","2015_100","2015=100",80.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-08","Aug-1991","IDX","Index","0","Units","2015_100","2015=100",80.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-09","Sep-1991","IDX","Index","0","Units","2015_100","2015=100",80.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-10","Oct-1991","IDX","Index","0","Units","2015_100","2015=100",80.6,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-11","Nov-1991","IDX","Index","0","Units","2015_100","2015=100",81.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1991-12","Dec-1991","IDX","Index","0","Units","2015_100","2015=100",80.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-01","Jan-1992","IDX","Index","0","Units","2015_100","2015=100",81.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-02","Feb-1992","IDX","Index","0","Units","2015_100","2015=100",82.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-03","Mar-1992","IDX","Index","0","Units","2015_100","2015=100",81.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-04","Apr-1992","IDX","Index","0","Units","2015_100","2015=100",81.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-05","May-1992","IDX","Index","0","Units","2015_100","2015=100",80.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-06","Jun-1992","IDX","Index","0","Units","2015_100","2015=100",80,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-07","Jul-1992","IDX","Index","0","Units","2015_100","2015=100",79,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-08","Aug-1992","IDX","Index","0","Units","2015_100","2015=100",78.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-09","Sep-1992","IDX","Index","0","Units","2015_100","2015=100",78.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-10","Oct-1992","IDX","Index","0","Units","2015_100","2015=100",78.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-11","Nov-1992","IDX","Index","0","Units","2015_100","2015=100",77.6,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1992-12","Dec-1992","IDX","Index","0","Units","2015_100","2015=100",76.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-01","Jan-1993","IDX","Index","0","Units","2015_100","2015=100",76.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-02","Feb-1993","IDX","Index","0","Units","2015_100","2015=100",76.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-03","Mar-1993","IDX","Index","0","Units","2015_100","2015=100",75.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-04","Apr-1993","IDX","Index","0","Units","2015_100","2015=100",75.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-05","May-1993","IDX","Index","0","Units","2015_100","2015=100",75.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-06","Jun-1993","IDX","Index","0","Units","2015_100","2015=100",74.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-07","Jul-1993","IDX","Index","0","Units","2015_100","2015=100",74.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-08","Aug-1993","IDX","Index","0","Units","2015_100","2015=100",75.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-09","Sep-1993","IDX","Index","0","Units","2015_100","2015=100",75.8,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-10","Oct-1993","IDX","Index","0","Units","2015_100","2015=100",75.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-11","Nov-1993","IDX","Index","0","Units","2015_100","2015=100",75.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1993-12","Dec-1993","IDX","Index","0","Units","2015_100","2015=100",76,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-01","Jan-1994","IDX","Index","0","Units","2015_100","2015=100",76.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-02","Feb-1994","IDX","Index","0","Units","2015_100","2015=100",77.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-03","Mar-1994","IDX","Index","0","Units","2015_100","2015=100",77.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-04","Apr-1994","IDX","Index","0","Units","2015_100","2015=100",78.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-05","May-1994","IDX","Index","0","Units","2015_100","2015=100",78.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-06","Jun-1994","IDX","Index","0","Units","2015_100","2015=100",79.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-07","Jul-1994","IDX","Index","0","Units","2015_100","2015=100",79.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-08","Aug-1994","IDX","Index","0","Units","2015_100","2015=100",79.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-09","Sep-1994","IDX","Index","0","Units","2015_100","2015=100",79.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-10","Oct-1994","IDX","Index","0","Units","2015_100","2015=100",80.8,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-11","Nov-1994","IDX","Index","0","Units","2015_100","2015=100",81.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1994-12","Dec-1994","IDX","Index","0","Units","2015_100","2015=100",82.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-01","Jan-1995","IDX","Index","0","Units","2015_100","2015=100",81.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-02","Feb-1995","IDX","Index","0","Units","2015_100","2015=100",81.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-03","Mar-1995","IDX","Index","0","Units","2015_100","2015=100",81.8,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-04","Apr-1995","IDX","Index","0","Units","2015_100","2015=100",82.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-05","May-1995","IDX","Index","0","Units","2015_100","2015=100",82.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-06","Jun-1995","IDX","Index","0","Units","2015_100","2015=100",82,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-07","Jul-1995","IDX","Index","0","Units","2015_100","2015=100",82,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-08","Aug-1995","IDX","Index","0","Units","2015_100","2015=100",82,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-09","Sep-1995","IDX","Index","0","Units","2015_100","2015=100",82.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-10","Oct-1995","IDX","Index","0","Units","2015_100","2015=100",81.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-11","Nov-1995","IDX","Index","0","Units","2015_100","2015=100",81.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1995-12","Dec-1995","IDX","Index","0","Units","2015_100","2015=100",82.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-01","Jan-1996","IDX","Index","0","Units","2015_100","2015=100",81.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-02","Feb-1996","IDX","Index","0","Units","2015_100","2015=100",81.6,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-03","Mar-1996","IDX","Index","0","Units","2015_100","2015=100",81.6,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-04","Apr-1996","IDX","Index","0","Units","2015_100","2015=100",81,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-05","May-1996","IDX","Index","0","Units","2015_100","2015=100",81.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-06","Jun-1996","IDX","Index","0","Units","2015_100","2015=100",81.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-07","Jul-1996","IDX","Index","0","Units","2015_100","2015=100",81.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-08","Aug-1996","IDX","Index","0","Units","2015_100","2015=100",82.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-09","Sep-1996","IDX","Index","0","Units","2015_100","2015=100",82.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-10","Oct-1996","IDX","Index","0","Units","2015_100","2015=100",81.8,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-11","Nov-1996","IDX","Index","0","Units","2015_100","2015=100",82.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1996-12","Dec-1996","IDX","Index","0","Units","2015_100","2015=100",82.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-01","Jan-1997","IDX","Index","0","Units","2015_100","2015=100",82.6,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-02","Feb-1997","IDX","Index","0","Units","2015_100","2015=100",83.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-03","Mar-1997","IDX","Index","0","Units","2015_100","2015=100",84,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-04","Apr-1997","IDX","Index","0","Units","2015_100","2015=100",84.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-05","May-1997","IDX","Index","0","Units","2015_100","2015=100",84.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-06","Jun-1997","IDX","Index","0","Units","2015_100","2015=100",85.6,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-07","Jul-1997","IDX","Index","0","Units","2015_100","2015=100",86.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-08","Aug-1997","IDX","Index","0","Units","2015_100","2015=100",86.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-09","Sep-1997","IDX","Index","0","Units","2015_100","2015=100",86.2,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-10","Oct-1997","IDX","Index","0","Units","2015_100","2015=100",87.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-11","Nov-1997","IDX","Index","0","Units","2015_100","2015=100",87,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1997-12","Dec-1997","IDX","Index","0","Units","2015_100","2015=100",88,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-01","Jan-1998","IDX","Index","0","Units","2015_100","2015=100",88.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-02","Feb-1998","IDX","Index","0","Units","2015_100","2015=100",88.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-03","Mar-1998","IDX","Index","0","Units","2015_100","2015=100",88.7,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-04","Apr-1998","IDX","Index","0","Units","2015_100","2015=100",89,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-05","May-1998","IDX","Index","0","Units","2015_100","2015=100",89.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-06","Jun-1998","IDX","Index","0","Units","2015_100","2015=100",88.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-07","Jul-1998","IDX","Index","0","Units","2015_100","2015=100",89.8,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-08","Aug-1998","IDX","Index","0","Units","2015_100","2015=100",88.5,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-09","Sep-1998","IDX","Index","0","Units","2015_100","2015=100",88.9,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-10","Oct-1998","IDX","Index","0","Units","2015_100","2015=100",89.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-11","Nov-1998","IDX","Index","0","Units","2015_100","2015=100",88.6,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1998-12","Dec-1998","IDX","Index","0","Units","2015_100","2015=100",88.1,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1999-01","Jan-1999","IDX","Index","0","Units","2015_100","2015=100",89.4,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","1999-02","Feb-1999","IDX","Index","0","Units","2015_100","2015=100",88.4,,
